user_id,age,income,experience_years,risk_survey_score,total_transactions,avg_amount,first_tx_date,last_tx_date,active_days,monthly_freq,tx_count_30d,pct_crypto,pct_etf,pct_forex,pct_other,pct_stocks,pct_bond,volatility_mean_30,volatility_mean_60,volatility_std_30,risk_level
937,27,252,5,13,7,853.1385714285715,2020-08-11,2023-01-20,892,0.0,0,0.7142857142857143,0.2857142857142857,0.0,0.0,0.0,0.0,0.011616158978458638,0.011648808551958548,0.0035110166143295873,medium
938,45,316,9,15,7,809.3657142857143,2020-10-29,2024-01-27,1185,1.0,0,0.42857142857142855,0.0,0.0,0.14285714285714285,0.42857142857142855,0.0,0.014865672497110665,0.014892739753473721,0.0051583475108110104,medium
939,40,135,15,20,8,832.34625,2020-04-14,2024-05-08,1485,1.0,0,0.5,0.375,0.0,0.0,0.125,0.0,0.012488490662040743,0.012521163970332247,0.004532437992427868,high
940,32,286,9,13,7,786.22,2020-11-05,2024-10-24,1449,1.0,0,0.42857142857142855,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.0,0.011637567870725177,0.011681003414216146,0.004870260835908121,medium
941,25,660,5,13,11,867.4336363636364,2020-07-30,2024-12-22,1606,1.0,1,0.36363636363636365,0.18181818181818182,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.0,0.010321022250275938,0.010375163790343356,0.004756339407630527,medium
942,46,274,14,13,11,724.2145454545454,2020-03-04,2024-11-29,1731,1.0,0,0.5454545454545454,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.0,0.0,0.010350986423441696,0.01039497525506773,0.0034839156952144773,medium
943,44,533,12,10,4,644.6,2021-02-11,2023-07-09,878,0.0,0,0.25,0.0,0.25,0.0,0.5,0.0,0.01344184917695166,0.013477454440420176,0.004970569763752768,low
944,37,323,12,12,9,766.3011111111111,2020-08-27,2024-08-10,1444,1.0,0,0.4444444444444444,0.2222222222222222,0.0,0.2222222222222222,0.1111111111111111,0.0,0.010771283385675394,0.01082102479505197,0.003217195053504105,medium
945,56,441,10,13,9,831.2755555555555,2020-01-22,2024-12-19,1793,1.0,1,0.4444444444444444,0.0,0.0,0.2222222222222222,0.3333333333333333,0.0,0.012816037379719997,0.012857166321838363,0.004705963107649726,medium
946,27,182,4,23,9,948.1922222222222,2020-07-01,2024-04-26,1395,1.0,0,0.3333333333333333,0.2222222222222222,0.0,0.1111111111111111,0.3333333333333333,0.0,0.012402829767109673,0.012446202842966613,0.004378825391569915,high
947,22,382,2,18,10,886.6610000000001,2021-04-14,2023-10-16,915,0.0,0,0.6,0.1,0.0,0.1,0.2,0.0,0.010541009060626527,0.010590072619391874,0.003217195053504105,high
948,31,60,3,12,6,752.5366666666667,2021-04-08,2023-06-17,800,0.0,0,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.012531406268191882,0.01255584490880498,0.003557153543900396,medium
949,37,324,8,20,12,961.2233333333334,2020-04-30,2024-08-26,1579,1.0,0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.014209932093637722,0.01423768435347951,0.004233428428633833,high
950,40,136,15,14,5,795.952,2020-05-01,2024-04-29,1459,1.0,0,0.4,0.2,0.0,0.4,0.0,0.0,0.011190831022754068,0.011238995832376886,0.004500742411096308,medium
951,35,748,12,15,8,910.9100000000001,2020-06-20,2024-12-13,1637,1.0,1,0.5,0.125,0.0,0.0,0.375,0.0,0.013832981358815367,0.013862382354120913,0.004067054658425029,medium
952,41,578,5,20,14,909.0171428571429,2020-01-23,2024-11-27,1770,1.3333333333333333,0,0.5,0.21428571428571427,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,0.011570630394095003,0.011610894800593227,0.004343523364763533,high
953,25,480,1,23,8,859.53,2020-04-19,2024-01-07,1358,1.0,0,0.375,0.375,0.0,0.125,0.125,0.0,0.011179975218184928,0.011225903523678782,0.003217195053504105,high
954,52,904,12,14,6,751.7916666666666,2020-11-05,2024-06-13,1316,1.0,0,0.5,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,0.011650869951444145,0.011695074626838076,0.004342245752429144,medium
955,37,205,13,19,8,908.38,2020-06-26,2024-06-04,1439,1.0,0,0.625,0.0,0.0,0.25,0.125,0.0,0.01115932349551469,0.011205441393197464,0.00535804539080136,high
956,49,1036,8,14,7,858.4942857142858,2021-05-01,2024-02-13,1018,1.0,0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.42857142857142855,0.0,0.013241996942011043,0.0132792828991003,0.004233428428633833,medium
957,41,635,14,8,6,619.285,2020-04-19,2023-06-07,1144,0.0,0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.6666666666666666,0.0,0.013908403561004722,0.013952554883515983,0.0051583475108110104,low
958,42,315,6,17,8,943.1212499999999,2020-01-20,2023-06-13,1240,0.0,0,0.125,0.375,0.0,0.25,0.25,0.0,0.010458657573261814,0.010519548571623323,0.004439871202148254,medium
959,43,717,14,16,10,699.42,2020-01-12,2024-05-28,1598,1.0,0,0.4,0.3,0.2,0.1,0.0,0.0,0.010945824215886815,0.010987237958949488,0.0034839156952144773,medium
960,42,186,9,21,8,868.5975000000001,2021-06-20,2024-11-23,1252,1.3333333333333333,0,0.75,0.125,0.0,0.0,0.125,0.0,0.013306007123557617,0.013329317496870406,0.004532437992427868,high
961,44,221,17,15,6,875.3316666666666,2020-07-23,2024-11-12,1573,1.0,0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.009278862259475816,0.009336798978126353,0.00401461137262082,medium
962,51,252,11,11,5,718.668,2021-06-24,2024-11-29,1254,1.0,0,0.2,0.4,0.0,0.4,0.0,0.0,0.00876069683196536,0.008829611915472301,0.0015471838300902254,medium
963,39,264,12,17,2,965.2850000000001,2020-08-13,2021-12-24,498,0.0,0,0.0,0.5,0.0,0.0,0.5,0.0,0.01430398010395726,0.014340845743707968,0.006506367367712474,medium
964,45,192,9,23,6,856.75,2021-01-19,2024-02-12,1119,1.0,0,0.3333333333333333,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.0,0.009228527420270355,0.009294868227599977,0.0017044118748991716,high
965,37,756,11,16,8,773.98375,2020-06-01,2024-09-24,1576,1.0,0,0.375,0.0,0.25,0.125,0.25,0.0,0.012778024165232865,0.012813485347677398,0.0052185687042568835,medium
966,52,310,24,11,7,720.3885714285715,2020-06-10,2024-01-24,1323,1.0,0,0.42857142857142855,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.0,0.012483339785760994,0.012520461078822839,0.004870260835908121,medium
967,31,448,3,16,15,845.6033333333332,2020-08-05,2024-10-22,1539,1.0,0,0.5333333333333333,0.3333333333333333,0.06666666666666667,0.0,0.06666666666666667,0.0,0.011925282874505562,0.01195918032477864,0.0047464732421908865,medium
968,56,257,27,15,5,761.44,2021-11-14,2024-10-01,1052,1.0,0,0.2,0.0,0.2,0.0,0.6,0.0,0.013005042585231965,0.013047291053977967,0.004970569763752768,medium
969,37,121,10,10,9,779.0422222222222,2020-01-05,2024-10-21,1751,1.0,0,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.0,0.010496860071224981,0.010549803398806097,0.004254965913840416,low
970,23,427,1,22,7,902.5385714285715,2020-01-14,2024-12-21,1803,1.0,1,0.7142857142857143,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.01341764431320885,0.013444065109152165,0.00535804539080136,high
971,39,115,9,10,6,604.98,2020-12-01,2024-09-03,1372,1.0,0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.5,0.0,0.012374838065471272,0.012425448738426189,0.004751358498390792,low
972,31,348,3,19,11,854.7754545454546,2020-03-23,2024-08-05,1596,1.0,0,0.36363636363636365,0.18181818181818182,0.0,0.09090909090909091,0.36363636363636365,0.0,0.01401005054843626,0.014042159970650885,0.004870260835908121,high
973,46,159,17,21,9,990.0999999999999,2020-01-18,2024-11-12,1760,1.0,0,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.0,0.3333333333333333,0.0,0.01238724530753243,0.012430010130490266,0.0046179321477180174,high
974,31,1196,8,13,13,802.0999999999999,2020-01-03,2023-11-07,1404,0.0,0,0.46153846153846156,0.23076923076923078,0.07692307692307693,0.0,0.23076923076923078,0.0,0.012003200722517478,0.012041357110926021,0.0042729600479427575,medium
975,33,627,3,12,9,807.4944444444444,2020-07-18,2024-11-10,1576,1.0,0,0.2222222222222222,0.2222222222222222,0.5555555555555556,0.0,0.0,0.0,0.009301114425088113,0.009350800179439712,0.003557153543900396,medium
976,19,386,0,18,8,901.6787499999999,2020-01-27,2024-07-17,1633,1.0,0,0.375,0.25,0.0,0.0,0.375,0.0,0.012838390794359545,0.012876127485271236,0.004067054658425029,high
977,33,775,10,17,5,743.482,2021-10-11,2024-05-21,953,1.5,0,0.2,0.2,0.0,0.2,0.4,0.0,0.014127614509335773,0.014164316318623244,0.0054177394507436165,medium
978,18,218,0,12,12,692.1916666666666,2020-05-05,2024-09-04,1583,1.0,0,0.4166666666666667,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.25,0.0,0.012596993580744389,0.012633923741825698,0.004343523364763533,medium
979,22,503,2,17,6,929.0749999999999,2020-04-13,2023-04-17,1099,0.0,0,0.5,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.014351982887236782,0.014371991419666408,0.004695910502123448,medium
980,45,409,20,17,7,832.78,2020-08-31,2024-12-22,1574,1.0,1,0.5714285714285714,0.42857142857142855,0.0,0.0,0.0,0.0,0.011571892672252618,0.011606735369097232,0.0035110166143295873,medium
981,45,425,14,17,6,716.6183333333333,2020-08-27,2023-05-30,1006,0.0,0,0.5,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.010506294442534625,0.010548024978051159,0.003557153543900396,medium
982,42,779,10,16,5,927.692,2020-10-10,2023-07-01,994,0.0,0,0.2,0.6,0.0,0.0,0.2,0.0,0.012789615721735616,0.012826197869001549,0.004695910502123448,medium
983,28,563,7,17,7,991.5542857142857,2020-01-26,2024-01-07,1442,1.0,0,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.011100655320515957,0.011145563772333235,0.0031515930379636794,medium
984,37,431,9,12,10,808.4300000000001,2020-07-07,2024-04-04,1367,1.0,0,0.4,0.2,0.1,0.1,0.2,0.0,0.01239725555845297,0.012435020415298459,0.004756339407630527,medium
985,37,134,9,11,5,799.556,2020-06-11,2024-11-25,1628,1.0,0,0.2,0.0,0.0,0.2,0.6,0.0,0.014438521029535028,0.014477738358577352,0.0051583475108110104,medium
986,26,204,3,21,8,1033.865,2020-05-25,2023-01-20,970,0.0,0,0.375,0.125,0.125,0.375,0.0,0.0,0.009363767098040219,0.00942388382723665,0.0034839156952144773,high
987,53,337,24,13,6,712.6066666666667,2021-03-02,2023-03-17,745,0.0,0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.013860436557112976,0.013891277634002386,0.004532437992427868,medium
988,46,384,19,20,8,888.4975,2020-08-25,2024-08-17,1453,1.0,0,0.75,0.0,0.0,0.125,0.125,0.0,0.012776275123288409,0.012805396541751448,0.003644298446530048,high
989,35,184,7,17,11,778.4254545454546,2020-04-20,2024-12-21,1706,1.3333333333333333,1,0.36363636363636365,0.36363636363636365,0.0,0.18181818181818182,0.09090909090909091,0.0,0.010195833751590489,0.010250127012601765,0.0051257282493507314,medium
990,38,1543,7,10,5,598.4200000000001,2021-01-25,2024-12-08,1413,1.0,1,0.0,0.4,0.0,0.0,0.6,0.0,0.013694747326836445,0.013738004096608202,0.004925387934075485,low
991,40,902,10,14,7,798.5985714285714,2021-05-30,2024-12-18,1298,1.0,1,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.011768617455901182,0.011803221734119736,0.0034839156952144773,medium
992,18,521,0,17,10,850.0989999999999,2020-01-11,2024-03-31,1541,1.0,0,0.3,0.3,0.1,0.0,0.3,0.0,0.012945508004423751,0.01298141697136776,0.0047464732421908865,medium
993,35,379,5,15,10,778.545,2020-02-01,2024-09-03,1676,1.3333333333333333,0,0.4,0.3,0.0,0.0,0.3,0.0,0.012834396113828302,0.012869879043132313,0.004067054658425029,medium
994,31,319,8,16,10,734.525,2020-06-22,2024-06-24,1463,1.5,0,0.3,0.3,0.0,0.1,0.3,0.0,0.012132875152134397,0.01217753528951381,0.004378825391569915,medium
995,27,205,4,21,9,859.9866666666667,2020-01-22,2024-07-28,1649,1.0,0,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.010615438887013624,0.01066990254048702,0.004343523364763533,high
996,35,380,6,9,9,704.1033333333334,2020-03-22,2024-09-28,1651,1.0,0,0.5555555555555556,0.2222222222222222,0.0,0.2222222222222222,0.0,0.0,0.0106329868903916,0.010679625026191821,0.0037041284590946955,low
997,55,423,9,16,8,833.25125,2020-07-17,2024-08-12,1487,1.0,0,0.125,0.5,0.0,0.25,0.125,0.0,0.010264340998137278,0.010323659796652004,0.0051257282493507314,medium
998,44,172,8,15,8,880.235,2021-02-21,2024-09-28,1315,1.3333333333333333,0,0.5,0.125,0.0,0.0,0.375,0.0,0.012877123812289814,0.012912941520274886,0.004067054658425029,medium
999,32,443,10,13,9,708.968888888889,2020-06-03,2024-11-10,1621,1.0,0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.013997519305520935,0.014026697501513728,0.004233428428633833,medium
1000,43,330,9,10,8,761.11875,2020-02-25,2024-12-24,1764,1.0,1,0.0,0.625,0.125,0.0,0.25,0.0,0.010793782953567676,0.010847151382894871,0.0049052328024209195,low
1001,51,115,9,17,12,805.2016666666667,2020-06-11,2024-10-31,1603,1.0,0,0.4166666666666667,0.4166666666666667,0.0,0.08333333333333333,0.08333333333333333,0.0,0.01123275565892017,0.011275880469624154,0.003217195053504105,medium
1002,47,216,13,13,4,895.37,2020-07-27,2024-01-17,1269,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.016992961497506513,0.0170232825112853,0.005407146823972439,medium
1003,38,283,7,11,12,738.9025,2020-05-04,2024-07-05,1523,1.0,0,0.4166666666666667,0.25,0.0,0.0,0.3333333333333333,0.0,0.013598515741240866,0.013629266487584592,0.004067054658425029,medium
1004,31,1127,2,18,9,803.6966666666667,2021-01-22,2024-11-06,1384,1.0,0,0.3333333333333333,0.2222222222222222,0.0,0.1111111111111111,0.3333333333333333,0.0,0.011553178614642515,0.01160225543510348,0.004378825391569915,high
1005,44,507,10,21,9,983.8877777777777,2020-04-24,2024-04-29,1466,1.0,0,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.0,0.011154682671808393,0.011202714915722414,0.004343523364763533,high
1006,41,162,12,12,8,789.06625,2020-11-29,2024-09-25,1396,1.0,0,0.5,0.125,0.0,0.0,0.375,0.0,0.014573031784471705,0.01459690781065177,0.004067054658425029,medium
1007,46,486,14,15,3,773.54,2024-03-16,2024-11-01,230,1.0,0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.009806571665170953,0.00985769806844832,0.0002191070370745057,medium
1008,44,143,10,17,7,904.4857142857143,2020-04-23,2024-03-21,1428,1.0,0,0.2857142857142857,0.0,0.14285714285714285,0.0,0.5714285714285714,0.0,0.015358614436424518,0.01538348419433572,0.004970569763752768,medium
1009,48,695,14,13,8,827.395,2020-01-15,2024-07-07,1635,1.0,0,0.25,0.25,0.0,0.0,0.5,0.0,0.014905689444604919,0.014934083892930957,0.004233428428633833,medium
1010,32,273,10,23,11,947.430909090909,2020-01-14,2024-07-04,1633,1.0,0,0.45454545454545453,0.36363636363636365,0.09090909090909091,0.0,0.09090909090909091,0.0,0.012110555710234424,0.012144532285962796,0.0047464732421908865,high
1011,51,343,14,15,5,727.202,2021-07-08,2024-11-23,1234,1.0,0,0.4,0.2,0.0,0.2,0.2,0.0,0.009635855987893033,0.009696345335918318,0.0017044118748991716,medium
1012,39,804,7,16,11,920.5363636363636,2020-01-02,2024-06-26,1637,1.0,0,0.2727272727272727,0.2727272727272727,0.0,0.18181818181818182,0.2727272727272727,0.0,0.012378863315973215,0.01242348747744678,0.004870260835908121,medium
1013,58,167,13,9,9,691.6666666666666,2020-03-16,2024-05-22,1528,1.0,0,0.7777777777777778,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.01274830530914514,0.0127743618383233,0.002883743147289818,low
1014,31,157,6,16,5,778.26,2021-01-16,2024-12-11,1425,1.0,1,0.2,0.4,0.0,0.2,0.2,0.0,0.01110325523364549,0.011156548214066118,0.0051257282493507314,medium
1015,55,255,24,14,8,700.9325,2020-02-21,2024-06-27,1588,1.0,0,0.0,0.375,0.125,0.375,0.125,0.0,0.009657691740243165,0.009724245874512186,0.005467391609293765,medium
1016,39,677,6,10,7,648.8242857142858,2020-12-23,2024-07-20,1305,1.0,0,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857,0.0,0.011928139406680235,0.011968203463864981,0.0042729600479427575,low
1017,31,145,8,17,6,979.8366666666667,2021-05-13,2024-01-24,986,2.0,0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.0,0.012247304680993767,0.01228723077643118,0.0042729600479427575,medium
1018,33,66,3,13,13,876.4646153846154,2020-04-06,2024-12-07,1706,1.0,1,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.3076923076923077,0.23076923076923078,0.0,0.01083634418333108,0.010893003575269532,0.004343523364763533,medium
1019,34,277,7,15,4,742.3499999999999,2021-08-28,2024-11-12,1172,1.0,0,0.25,0.5,0.0,0.25,0.0,0.0,0.01063300074573013,0.010684195135900023,0.004500742411096308,medium
1020,42,505,15,13,5,719.516,2020-05-01,2024-01-07,1346,1.0,0,0.6,0.2,0.0,0.2,0.0,0.0,0.010571002977432346,0.010617066482419418,0.0037041284590946955,medium
1021,43,746,10,12,5,806.1020000000001,2020-02-12,2023-05-05,1178,0.0,0,0.8,0.2,0.0,0.0,0.0,0.0,0.013503416975261043,0.013520859323810063,0.0035110166143295873,medium
1022,32,275,7,13,9,647.5844444444444,2020-08-22,2024-04-28,1345,1.0,0,0.5555555555555556,0.0,0.1111111111111111,0.0,0.3333333333333333,0.0,0.015156253106951475,0.015172550544835184,0.004970569763752768,medium
1023,37,283,6,17,9,773.8399999999999,2020-09-10,2024-10-14,1495,1.0,0,0.2222222222222222,0.4444444444444444,0.0,0.1111111111111111,0.2222222222222222,0.0,0.011346023420816021,0.011395408492903505,0.004378825391569915,medium
1024,59,725,26,15,10,830.251,2020-08-10,2024-03-20,1318,1.0,0,0.4,0.0,0.0,0.2,0.4,0.0,0.012660215263583316,0.012704113440475442,0.004705963107649726,medium
1025,55,118,8,11,7,759.4242857142857,2020-09-15,2024-05-26,1349,1.0,0,0.5714285714285714,0.2857142857142857,0.0,0.0,0.14285714285714285,0.0,0.012639740673145045,0.012670065919385434,0.002883743147289818,medium
1026,42,287,17,15,9,738.0933333333334,2021-02-23,2024-07-01,1224,1.0,0,0.3333333333333333,0.2222222222222222,0.0,0.2222222222222222,0.2222222222222222,0.0,0.011101408432842933,0.01115346045485894,0.004378825391569915,medium
1027,38,407,6,15,8,765.77125,2020-04-15,2024-09-16,1615,1.0,0,0.75,0.125,0.0,0.125,0.0,0.0,0.011101857696851198,0.011140456853718415,0.0037041284590946955,medium
1028,39,475,15,14,7,754.5785714285714,2020-03-05,2023-06-21,1203,0.0,0,0.2857142857142857,0.42857142857142855,0.0,0.14285714285714285,0.14285714285714285,0.0,0.010500892939918526,0.010553854992673658,0.003217195053504105,medium
1029,44,267,10,18,15,859.9926666666667,2020-02-04,2024-06-06,1584,1.0,0,0.4666666666666667,0.2,0.06666666666666667,0.0,0.26666666666666666,0.0,0.012560823178532755,0.012596832816435076,0.0047464732421908865,high
1030,27,370,5,17,8,922.4462500000001,2020-05-07,2024-06-12,1497,2.0,0,0.625,0.0,0.0,0.0,0.375,0.0,0.015567622348927527,0.015583162679501448,0.0045265521776051,medium
1031,35,81,6,13,9,797.8422222222222,2020-09-04,2024-05-05,1339,1.0,0,0.3333333333333333,0.2222222222222222,0.0,0.0,0.4444444444444444,0.0,0.014553902253843572,0.014582892638937424,0.004532437992427868,medium
1032,21,244,2,14,6,780.6999999999999,2021-10-02,2024-05-03,944,1.0,0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.5,0.0,0.012662580893296893,0.012712002574846415,0.004439871202148254,medium
1033,41,476,6,12,5,737.732,2020-10-04,2023-09-24,1085,0.0,0,0.6,0.2,0.0,0.0,0.2,0.0,0.01020010862362145,0.01024965671641022,0.0008227785206422602,medium
1034,44,201,7,11,3,719.5066666666667,2021-12-09,2024-04-12,855,1.0,0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.009806571665170953,0.00985769806844832,0.0002191070370745057,medium
1035,33,376,7,15,10,805.481,2021-01-02,2024-10-17,1384,1.0,0,0.4,0.2,0.0,0.1,0.3,0.0,0.014112628284749195,0.014141779915042924,0.004870260835908121,medium
1036,53,474,8,12,5,771.75,2020-02-25,2024-11-30,1740,1.0,1,0.0,0.0,0.0,0.2,0.8,0.0,0.015032746114436602,0.015076122546229895,0.0059469287627349566,medium
1037,25,295,2,17,7,820.0657142857143,2021-08-10,2024-11-22,1200,1.0,0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.42857142857142855,0.0,0.013735270361140682,0.013770518047249257,0.005225274049672521,medium
1038,23,402,3,18,10,899.025,2020-04-25,2024-03-26,1431,1.3333333333333333,0,0.1,0.3,0.1,0.1,0.4,0.0,0.011431122154569442,0.011484848040794436,0.004254965913840416,high
1039,40,203,17,11,5,636.688,2020-03-05,2024-02-13,1440,1.0,0,0.6,0.2,0.2,0.0,0.0,0.0,0.010666896607570168,0.010705724511973675,0.003557153543900396,medium
1040,48,320,12,12,7,755.4614285714285,2021-03-09,2024-11-11,1343,1.0,0,0.42857142857142855,0.42857142857142855,0.0,0.0,0.14285714285714285,0.0,0.01284211107650384,0.012873610310598598,0.004532437992427868,medium
1041,54,523,27,18,8,796.89875,2020-02-25,2023-02-23,1094,0.0,0,0.375,0.0,0.0,0.0,0.625,0.0,0.011746923093295942,0.011798854122152161,0.004814612446356204,high
1042,33,399,7,19,8,804.92875,2020-05-09,2024-01-24,1355,1.0,0,0.5,0.0,0.0,0.125,0.375,0.0,0.014259106905071713,0.014287902232847982,0.004705963107649726,high
1043,48,255,10,10,7,704.4814285714285,2020-06-13,2024-12-06,1637,1.0,1,0.5714285714285714,0.0,0.0,0.0,0.42857142857142855,0.0,0.015268710094059534,0.015287962168110797,0.004131426490146598,low
1044,37,415,11,20,7,880.7414285714286,2020-02-19,2024-03-03,1474,1.0,0,0.42857142857142855,0.2857142857142857,0.0,0.0,0.2857142857142857,0.0,0.01221841524732464,0.012258025531673414,0.004067054658425029,high
1045,36,557,10,16,7,816.4442857142857,2020-10-01,2024-10-18,1478,1.0,0,0.7142857142857143,0.2857142857142857,0.0,0.0,0.0,0.0,0.013307702808530265,0.013327723881171935,0.0035110166143295873,medium
1046,46,106,22,18,8,953.78375,2020-02-10,2024-06-06,1578,1.0,0,0.375,0.375,0.125,0.125,0.0,0.0,0.009251566431183866,0.00930736952631337,0.001420249496991503,high
1047,44,727,9,16,7,812.6771428571428,2020-09-17,2024-12-10,1545,1.5,2,0.7142857142857143,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.010411615772679976,0.010456201655576095,0.0037041284590946955,medium
1048,22,296,2,18,4,780.3525,2022-02-04,2024-02-08,734,1.0,0,0.25,0.25,0.25,0.25,0.0,0.0,0.010125018024602426,0.010177006517235267,0.004022464514892511,high
1049,52,468,7,10,11,654.170909090909,2020-06-09,2023-11-13,1252,0.0,0,0.36363636363636365,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.0,0.011228870890407477,0.01127656001529315,0.004343523364763533,low
1050,51,744,8,12,8,829.7925,2020-01-26,2024-07-14,1631,1.0,0,0.25,0.125,0.0,0.0,0.625,0.0,0.015100006019729455,0.015129972667902277,0.004233428428633833,medium
1051,31,159,2,21,12,955.3741666666666,2020-02-10,2024-09-17,1681,1.0,0,0.4166666666666667,0.25,0.0,0.08333333333333333,0.25,0.0,0.01325968810489118,0.013292670252401188,0.004378825391569915,high
1052,41,237,18,19,5,1055.442,2021-09-16,2024-12-12,1183,1.0,1,0.8,0.2,0.0,0.0,0.0,0.0,0.012319336294210902,0.012345618593360693,0.0035110166143295873,high
1053,42,305,16,12,10,744.388,2020-03-13,2024-10-12,1674,1.5,0,0.4,0.3,0.0,0.1,0.2,0.0,0.012008408306378983,0.012050275497539675,0.004870260835908121,medium
1054,40,226,14,13,5,807.196,2022-04-29,2024-10-02,887,1.0,0,0.4,0.2,0.0,0.0,0.4,0.0,0.013162495070623304,0.013198522364961504,0.004067054658425029,medium
1055,32,1028,7,16,9,846.3722222222223,2021-03-09,2024-09-17,1288,1.0,0,0.3333333333333333,0.2222222222222222,0.0,0.1111111111111111,0.3333333333333333,0.0,0.013718474968276495,0.013752025876799247,0.004751358498390792,medium
1056,31,217,4,8,3,723.59,2020-09-25,2022-10-29,764,0.0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.011102729172084247,0.011140181127644264,0.004305208082415167,low
1057,37,260,5,13,15,737.26,2020-05-08,2024-09-03,1579,1.0,0,0.4666666666666667,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.26666666666666666,0.0,0.013067686565755937,0.01310090212733788,0.004343523364763533,medium
1058,49,410,11,10,8,662.42375,2021-01-03,2024-06-07,1251,1.0,0,0.625,0.25,0.125,0.0,0.0,0.0,0.010383007772100732,0.010424528630655319,0.003557153543900396,low
1059,43,176,10,16,5,701.654,2020-02-12,2024-01-27,1445,1.0,0,0.4,0.4,0.0,0.2,0.0,0.0,0.010509030148743917,0.010558164026413578,0.0037041284590946955,medium
1060,34,286,10,18,7,845.2857142857143,2020-01-28,2023-05-19,1207,0.0,0,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.0,0.2857142857142857,0.0,0.01382205364011066,0.01385066318429153,0.0052511084831761414,high
1061,45,439,14,19,13,785.573846153846,2020-05-08,2024-04-29,1452,1.0,0,0.38461538461538464,0.3076923076923077,0.07692307692307693,0.0,0.23076923076923078,0.0,0.013611220722995738,0.013639260550445564,0.0047464732421908865,high
1062,18,297,0,15,9,744.161111111111,2020-02-03,2024-10-01,1702,1.0,0,0.5555555555555556,0.1111111111111111,0.0,0.0,0.3333333333333333,0.0,0.013874549452179884,0.013901108783906732,0.004067054658425029,medium
1063,49,343,6,16,11,840.97,2020-04-22,2023-11-30,1317,0.0,0,0.2727272727272727,0.2727272727272727,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.0,0.011895870547567683,0.011940288596269423,0.004756339407630527,medium
1064,20,264,0,20,9,898.7577777777777,2020-08-15,2024-01-22,1255,1.0,0,0.3333333333333333,0.1111111111111111,0.0,0.0,0.5555555555555556,0.0,0.012369503192880986,0.012416209661824898,0.004342245752429144,high
1065,34,146,7,12,6,731.0883333333333,2020-02-05,2022-08-08,915,0.0,0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.011518005384387372,0.011564952926059502,0.005248966230328328,medium
1066,26,440,6,22,14,916.4192857142858,2020-08-24,2024-10-24,1522,1.25,0,0.5714285714285714,0.2857142857142857,0.0,0.0,0.14285714285714285,0.0,0.012040605467674048,0.01207622582885322,0.004532437992427868,high
